PID,dateCaptured,field_contact_info,field_digital_origin,field_digital_reproduction_info,field_extent,field_form,"field_form, field_form_URI",field_form_URI,field_genre,field_identifier,field_institution_web_site,field_language_of_cataloging,field_linked_agent,field_note,field_oclc_symbol,field_physical_description_note,field_physical_location,"field_physical_location, field_institution_website",field_place_of_origin,field_preferred_citation,field_record_change_date,field_record_content_source,field_record_creation_date,field_record_origin,field_relation,field_repository_collection_guide,field_rights_information,field_rights_statement,field_shelf_location,field_subject_geographic,field_subject_topic,field_sublocation,nan
lsu-sc-mdp:122,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,"2.5"" x 4.0"" (CDV studio card)",,,,,32410041r,,eng,,,LUU,Albumen prints,,LSU Libraries,,"Marshall Dunham Photograph Album (Mss. 3241), Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, Louisiana, USA.",2018-12-05-06:00,,2005-10-27|2005-10-27,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-mdp:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/3241.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,,,"United States|History|Civil War, 1861-1865|Photographs|New Orleans (La.)|Photographs|Bayous|Louisiana|New Orleans|Photographs|Bridges|Louisiana|New Orleans|Photographs|McPherson, William D., photographer|McPherson & Oliver (Studio : New Orleans, La.)",Hill Memorial Library: Special Collections,
lsu-sc-mdp:123,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,"2.5"" x 4.0"" (CDV studio card)",,,,,32410041v,,eng,,,LUU,Albumen prints,,LSU Libraries,,"Marshall Dunham Photograph Album (Mss. 3241), Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, Louisiana, USA.",2018-12-05-06:00,,2005-10-27|2005-10-27,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-mdp:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/3241.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,,,"United States|History|Civil War, 1861-1865|Photographs|New Orleans (La.)|Photographs|Bayous|Louisiana|New Orleans|Photographs|Bridges|Louisiana|New Orleans|Photographs|McPherson, William D., photographer|McPherson & Oliver (Studio : New Orleans,",Hill Memorial Library: Special Collections,
lsu-sc-mdp:139,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,"2.5"" x 4.0"" (CDV studio card)",,,,,32410047,,eng,,,LUU,Albumen prints,,LSU Libraries,,"Marshall Dunham Photograph Album (Mss. 3241), Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, Louisiana, USA.",2018-12-05-06:00,,2005-10-27|2005-10-27,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-mdp:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/3241.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,,,"United States|History|Civil War, 1861-1865|Photographs|New Orleans (La.)|Photographs|Railroad stations|United States|New Orleans (La.)|Photographs|L.I. Prince  (Studio : New Orleans, La.)|Prince, Louis Isaac, 1832-1867, photographer",Hill Memorial Library: Special Collections,
lsu-sc-mdp:140,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,"2.5"" x 4.0"" (CDV studio card)",,,,,32410047r,,eng,,,LUU,Albumen prints,,LSU Libraries,,"Marshall Dunham Photograph Album (Mss. 3241), Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, Louisiana, USA.",2018-12-05-06:00,,2005-10-27|2005-10-27,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-mdp:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/3241.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,,,"United States|History|Civil War, 1861-1865|Photographs|New Orleans (La.)|Photographs|Railroad stations|United States|New Orleans (La.)|Photographs|L.I. Prince  (Studio : New Orleans, La.)|Prince, Louis Isaac, 1832-1867, photographer",Hill Memorial Library: Special Collections,
lsu-sc-mdp:141,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,"2.5"" x 4.0"" (CDV studio card)",,,,,32410047v,,eng,,,LUU,Albumen prints,,LSU Libraries,,"Marshall Dunham Photograph Album (Mss. 3241), Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, Louisiana, USA.",2018-12-05-06:00,,2005-10-27|2005-10-27,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-mdp:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/3241.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,,,"United States|History|Civil War, 1861-1865|Photographs|New Orleans (La.)|Photographs|Railroad stations|United States|New Orleans (La.)|Photographs|L.I. Prince  (Studio : New Orleans, La.)|Prince, Louis Isaac, 1832-1867, photographer",Hill Memorial Library: Special Collections,
lsu-sc-mdp:244,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,"2.5"" x 4.0"" (CDV studio card)",,,,,32410082,,eng,,,LUU,Albumen prints,,LSU Libraries,,"Marshall Dunham Photograph Album (Mss. 3241), Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, Louisiana, USA.",2018-12-05-06:00,,2005-10-27|2005-10-27,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-mdp:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/3241.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,,,"United States|History|Civil War, 1861-1865|Photographs|Prisoners of war|Camp Groce, Tx|Photographs|McPherson, William D., photographer|McPherson & Oliver (Studio : New Orleans, La.)",Hill Memorial Library: Special Collections,
lsu-sc-mdp:245,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,"2.5"" x 4.0"" (CDV studio card)",,,,,32410082r,,eng,,,LUU,Albumen prints,,LSU Libraries,,"Marshall Dunham Photograph Album (Mss. 3241), Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, Louisiana, USA.",2018-12-05-06:00,,2005-10-27|2005-10-27,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-mdp:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/3241.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,,,"United States|History|Civil War, 1861-1865|Photographs|Prisoners of war|Camp Groce, Tx|Photographs|McPherson, William D., photographer|McPherson & Oliver (Studio : New Orleans, La.)",Hill Memorial Library: Special Collections,
lsu-sc-mdp:246,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,"2.5"" x 4.0"" (CDV studio card)",,,,,32410082v,,eng,,,LUU,Albumen prints,,LSU Libraries,,"Marshall Dunham Photograph Album (Mss. 3241), Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, Louisiana, USA.",2018-12-05-06:00,,2005-10-27|2005-10-27,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-mdp:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/3241.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,,,"United States|History|Civil War, 1861-1865|Photographs|Prisoners of war|Camp Groce, Tx|Photographs|McPherson, William D., photographer|McPherson & Oliver (Studio : New Orleans, La.)",Hill Memorial Library: Special Collections,
lsu-sc-mdp:307,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,"2.5"" x 4.0"" (CDV studio card)",,,,,32410103,,eng,,,LUU,Albumen prints,,LSU Libraries,,"Marshall Dunham Photograph Album (Mss. 3241), Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, Louisiana, USA.",2018-12-05-06:00,,2005-10-27|2005-10-27,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-mdp:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/3241.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,,,"United States|History|Civil War, 1861-1865|Photographs|United States. Army. New York Infantry Regiment, 159th (1862-1865). Photographs|Portraits, group|Louisiana|Donaldsonville|Photographs|McPherson, William D., photographer|McPherson & Oliver (Studio : New Orleans, La.)",Hill Memorial Library: Special Collections,
lsu-sc-mdp:308,,Please submit an LSU Special Collections reference ticket at https://askus.lib.lsu.edu/special for any questions or comments about this digital object.,,,"2.5"" x 4.0"" (CDV studio card)",,,,,32410103r,,eng,,,LUU,Albumen prints,,LSU Libraries,,"Marshall Dunham Photograph Album (Mss. 3241), Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, Louisiana, USA.",2018-12-05-06:00,,2005-10-27|2005-10-27,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-mdp:collection,http://www.lib.lsu.edu/sites/default/files/sc/findaid/3241.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image must be requested through the Special Collections Division, Louisiana State University Libraries.",,,,"United States|History|Civil War, 1861-1865|Photographs|United States. Army. New York Infantry Regiment, 159th (1862-1865). Photographs|Portraits, group|Louisiana|Donaldsonville|Photographs|McPherson, William D., photographer|McPherson & Oliver (Studio : New Orleans, La.)",Hill Memorial Library: Special Collections,
