PID,dateCaptured,field_contact_info,field_digital_origin,field_digital_reproduction_info,field_extent,field_form,"field_form, field_form_URI",field_form_URI,field_genre,field_identifier,field_institution_web_site,field_language_of_cataloging,field_linked_agent,field_note,field_oclc_symbol,field_physical_description_note,field_physical_location,"field_physical_location, field_institution_website",field_place_of_origin,field_preferred_citation,field_record_change_date,field_record_content_source,field_record_creation_date,field_record_origin,field_relation,field_repository_collection_guide,field_rights_information,field_rights_statement,field_shelf_location,field_subject_geographic,field_subject_topic,field_sublocation,nan
lsu-ag-sugarbulletin:26697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lsu-sc-p16313coll56:24,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963084,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Costume|Louisiana|Photographs|Live oak|Louisiana|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:25,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963078,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Live oak|Louisiana|St. Martinville|Photographs|St. Martinville (La.)|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:26,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963072,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Fairfax [St. Mary Parish] - Teche|Dwellings|Louisiana|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:27,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963022,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Bridges|Louisiana|Photographs|Fishers|Louisiana|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:28,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963011,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Belle River (La.)|Photographs|Fishing lodges|Louisiana|Belle River|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:29,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963048,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Fishing lodges|Louisiana|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:30,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963055,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Fishing|Louisiana|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:31,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963030,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Children|Louisiana|New Orleans|Photographs|New Orleans (La.)|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:32,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963074,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Alligators|Louisiana|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:33,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963103,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Saint Francisville (La.)|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:34,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963020,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Grand River (La.)|Photographs|Rivers|Louisiana|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:35,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963067,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Children|Louisiana|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:36,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963090,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Canals|Louisiana|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:37,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963016,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Logging equipment and supplies|Louisiana|Photographs|Logging|Louisiana|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:38,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963059,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Fishers|Louisiana|Photographs|Seining|Louisiana|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:39,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963098,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Herons|Louisiana|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:40,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963095,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Herons|Louisiana|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:41,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963097,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Herons|Louisiana|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:42,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963096,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Herons|Louisiana|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:43,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963003,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Baton Rouge (La.)|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:44,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963042,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Dwellings|Louisiana|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:45,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963079,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Dwellings|Louisiana|St. Martinville|Photographs|St. Martinville (La.)|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:46,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963040,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,Houseboats|Louisiana|Photographs|Bayou Black (La.)|Photographs|Bayous|Louisiana|Photographs,Hill Memorial Library: Special Collections,
lsu-sc-p16313coll56:47,,Please submit an LSU Special Collections reference ticket at https://askus.lielem.lsu.edu/special for any questions or comments about this digital object.,,Digitized using a Microtek flatbed scanner.,,photograph|photograph|photograph|photograph|photograph|photograph|photograph,,,,4963032,,,,,LUU,Black and white photograph mounted on paper,,,,"General Foster Joseph Tate photograph album, Louisiana Digital Library",2018-11-14,,2014-03-21|2014-03-21,Transformed into MODS from extended Dublin Core by the LDL Development Team at Louisiana State University.,http://louisianadigitallibrary.org/islandora/object/lsu-sc-p16313coll56:collection,http://www.lielem.lsu.edu/sites/default/files/sc/findaid/4963.pdf,"Physical rights are retained by the LSU Libraries. Copyright of the original material is retained in accordance with U.S. copyright laws. Permission to reproduce this image 	must be requested through the Special Collections Division, Louisiana State 	University Libraries.",,65:2,,"Jackson Square (New Orleans, La.)|Photographs|Jackson, Andrew, 1767-1845|Statues|Louisiana|New Orleans|Photographs|Statues|Louisiana|New Orleans|Photographs|New Orleans (La.)|Photographs|Vieux Carre (New Orleans, La.)|Photographs",Hill Memorial Library: Special Collections,
